ID	EID	Completed	Modal_Verb	Original_Sentence	Marked_Sentence_English	Marked_Sentence_Japanese	Source_Modal	Annotation_Notes	Tested_Modal	Transformation_Strategy	Transformation_Category	Palmer_Annotations	Quirk_Annotations	Palmer_Expected	Quirk_Expected	Grammaticality_Expected
75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32_alt_ought_to	75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32	0	ought to	Most of my co- workers are incompetent and can not recognize basic patterns	Most of my co- workers are incompetent and *ought to* not recognize basic patterns		can	Modal substitution: 'can' → 'ought to'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.	ought to	ability_to_advice_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad	2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad	1	none	You should feel bad for just cursing at a lady.	You feel bad for just cursing at a lady.		should	remove: 'should'	none	none	original	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	deontic	obligation	yes
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_orig	2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad	1	should	You should feel bad for just cursing at a lady.	You *should* feel bad for just cursing at a lady.		should	Original sentence from dataset. Modal: 'should'. Verified and complete.	should	original	original	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	deontic	obligation	yes
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_can	2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad	0	can	You should feel bad for just cursing at a lady.	You *can* feel bad for just cursing at a lady.		should	Modal substitution: 'should' → 'can'. Strategy: advice_to_possibility. Please verify grammaticality and classify modal categories.	can	advice_to_possibility	entailment	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	partial
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_could	2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad	0	could	You should feel bad for just cursing at a lady.	You *could* feel bad for just cursing at a lady.		should	Modal substitution: 'should' → 'could'. Strategy: advice_to_ability_substitution. Please verify grammaticality and classify modal categories.	could	advice_to_ability_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_may	2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad	0	may	You should feel bad for just cursing at a lady.	You *may* feel bad for just cursing at a lady.		should	Modal substitution: 'should' → 'may'. Strategy: advice_to_permission. Please verify grammaticality and classify modal categories.	may	advice_to_permission	entailment	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_might	2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad	0	might	You should feel bad for just cursing at a lady.	You *might* feel bad for just cursing at a lady.		should	Modal substitution: 'should' → 'might'. Strategy: advice_to_possibility. Please verify grammaticality and classify modal categories.	might	advice_to_possibility	entailment	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	partial
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_must	2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad	0	must	You should feel bad for just cursing at a lady.	You *must* feel bad for just cursing at a lady.		should	Modal substitution: 'should' → 'must'. Strategy: advice_to_necessity. Please verify grammaticality and classify modal categories.	must	advice_to_necessity	entailment	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_shall	2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad	0	shall	You should feel bad for just cursing at a lady.	You *shall* feel bad for just cursing at a lady.		should	Modal substitution: 'should' → 'shall'. Strategy: advice_to_obligation_substitution. Please verify grammaticality and classify modal categories.	shall	advice_to_obligation_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_will	2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad	0	will	You should feel bad for just cursing at a lady.	You *will* feel bad for just cursing at a lady.		should	Modal substitution: 'should' → 'will'. Strategy: advice_to_prediction_substitution. Please verify grammaticality and classify modal categories.	will	advice_to_prediction_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_would	2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad	0	would	You should feel bad for just cursing at a lady.	You *would* feel bad for just cursing at a lady.		should	Modal substitution: 'should' → 'would'. Strategy: advice_to_conditional_substitution. Please verify grammaticality and classify modal categories.	would	advice_to_conditional_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_ought_to	2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad	0	ought to	You should feel bad for just cursing at a lady.	You *ought to* feel bad for just cursing at a lady.		should	Modal substitution: 'should' → 'ought to'. Strategy: advice_paraphrase. Please verify grammaticality and classify modal categories.	ought to	advice_paraphrase	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409	bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409	1	none	Nice advice, thanks. I will make sure I follow the advice.	Nice advice, thanks. I follow the advice.		will	remove: 'will make sure I'	none	none	original	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	dynamic	volition	yes
bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409_orig	bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409	1	will	Nice advice, thanks. I will make sure I follow the advice.	Nice advice, thanks. I *will* make sure I follow the advice.		will	Original sentence from dataset. Modal: 'will'. Verified and complete.	will	original	original	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	dynamic	volition	yes
bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409_alt_can	bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409	0	can	Nice advice, thanks. I will make sure I follow the advice.	Nice advice, thanks. I *can* make sure I follow the advice.		will	Modal substitution: 'will' → 'can'. Strategy: prediction_to_ability_substitution. Please verify grammaticality and classify modal categories.	can	prediction_to_ability_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	yes
bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409_alt_could	bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409	0	could	Nice advice, thanks. I will make sure I follow the advice.	Nice advice, thanks. I *could* make sure I follow the advice.		will	Modal substitution: 'will' → 'could'. Strategy: prediction_to_ability_substitution. Please verify grammaticality and classify modal categories.	could	prediction_to_ability_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	yes
bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409_alt_may	bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409	0	may	Nice advice, thanks. I will make sure I follow the advice.	Nice advice, thanks. I *may* make sure I follow the advice.		will	Modal substitution: 'will' → 'may'. Strategy: prediction_to_permission_substitution. Please verify grammaticality and classify modal categories.	may	prediction_to_permission_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	yes
bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409_alt_might	bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409	0	might	Nice advice, thanks. I will make sure I follow the advice.	Nice advice, thanks. I *might* make sure I follow the advice.		will	Modal substitution: 'will' → 'might'. Strategy: prediction_to_possibility. Please verify grammaticality and classify modal categories.	might	prediction_to_possibility	entailment	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	partial
bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409_alt_must	bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409	0	must	Nice advice, thanks. I will make sure I follow the advice.	Nice advice, thanks. I *must* make sure I follow the advice.		will	Modal substitution: 'will' → 'must'. Strategy: prediction_to_necessity_substitution. Please verify grammaticality and classify modal categories.	must	prediction_to_necessity_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	yes
bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409_alt_shall	bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409	0	shall	Nice advice, thanks. I will make sure I follow the advice.	Nice advice, thanks. I *shall* make sure I follow the advice.		will	Modal substitution: 'will' → 'shall'. Strategy: prediction_to_obligation_substitution. Please verify grammaticality and classify modal categories.	shall	prediction_to_obligation_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	yes
bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409_alt_should	bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409	0	should	Nice advice, thanks. I will make sure I follow the advice.	Nice advice, thanks. I *should* make sure I follow the advice.		will	Modal substitution: 'will' → 'should'. Strategy: prediction_to_advice_substitution. Please verify grammaticality and classify modal categories.	should	prediction_to_advice_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	yes
bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409_alt_would	bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409	0	would	Nice advice, thanks. I will make sure I follow the advice.	Nice advice, thanks. I *would* make sure I follow the advice.		will	Modal substitution: 'will' → 'would'. Strategy: prediction_to_conditional_substitution. Please verify grammaticality and classify modal categories.	would	prediction_to_conditional_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	yes
bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409_alt_ought_to	bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409	0	ought to	Nice advice, thanks. I will make sure I follow the advice.	Nice advice, thanks. I *ought to* make sure I follow the advice.		will	Modal substitution: 'will' → 'ought to'. Strategy: prediction_to_advice_substitution. Please verify grammaticality and classify modal categories.	ought to	prediction_to_advice_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	yes
5b9beb0f8433e50d87749b7c47c9751783ca4909bc978ce61151efbd0096635a	5b9beb0f8433e50d87749b7c47c9751783ca4909bc978ce61151efbd0096635a	1	none	I just booked a place for a week at the beach later this month. I can not wait!	I just booked a place for a week at the beach later this month. I am excited!		can	replace: 'can not wait!' -> 'am excited!'	none	none	original	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	dynamic	ability	yes
5b9beb0f8433e50d87749b7c47c9751783ca4909bc978ce61151efbd0096635a_orig	5b9beb0f8433e50d87749b7c47c9751783ca4909bc978ce61151efbd0096635a	1	can	I just booked a place for a week at the beach later this month. I can not wait!	I just booked a place for a week at the beach later this month. I *can* not wait!		can	Original sentence from dataset. Modal: 'can'. Verified and complete.	can	original	original	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	dynamic	ability	yes
5b9beb0f8433e50d87749b7c47c9751783ca4909bc978ce61151efbd0096635a_alt_could	5b9beb0f8433e50d87749b7c47c9751783ca4909bc978ce61151efbd0096635a	0	could	I just booked a place for a week at the beach later this month. I can not wait!	I just booked a place for a week at the beach later this month. I *could* not wait!		can	Modal substitution: 'can' → 'could'. Strategy: ability_weakening. Please verify grammaticality and classify modal categories.	could	ability_weakening	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
5b9beb0f8433e50d87749b7c47c9751783ca4909bc978ce61151efbd0096635a_alt_may	5b9beb0f8433e50d87749b7c47c9751783ca4909bc978ce61151efbd0096635a	0	may	I just booked a place for a week at the beach later this month. I can not wait!	I just booked a place for a week at the beach later this month. I *may* not wait!		can	Modal substitution: 'can' → 'may'. Strategy: ability_to_permission. Please verify grammaticality and classify modal categories.	may	ability_to_permission	entailment	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
5b9beb0f8433e50d87749b7c47c9751783ca4909bc978ce61151efbd0096635a_alt_might	5b9beb0f8433e50d87749b7c47c9751783ca4909bc978ce61151efbd0096635a	0	might	I just booked a place for a week at the beach later this month. I can not wait!	I just booked a place for a week at the beach later this month. I *might* not wait!		can	Modal substitution: 'can' → 'might'. Strategy: ability_to_possibility. Please verify grammaticality and classify modal categories.	might	ability_to_possibility	entailment	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
5b9beb0f8433e50d87749b7c47c9751783ca4909bc978ce61151efbd0096635a_alt_must	5b9beb0f8433e50d87749b7c47c9751783ca4909bc978ce61151efbd0096635a	0	must	I just booked a place for a week at the beach later this month. I can not wait!	I just booked a place for a week at the beach later this month. I *must* not wait!		can	Modal substitution: 'can' → 'must'. Strategy: ability_to_necessity_substitution. Please verify grammaticality and classify modal categories.	must	ability_to_necessity_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
